,Unnamed: 0,room_link,user_id,user_name,rating,aprox_review_date
322,322,https://www.room.run/he/rooms/orphanage,645473098995932,,10,2017-10-23
323,323,https://www.room.run/he/rooms/orphanage,10211931911106449,,10,2017-10-23
324,324,https://www.room.run/he/rooms/orphanage,1237825519569912,,10,2017-10-23
325,325,https://www.room.run/he/rooms/orphanage,10208416382561268,,10,2018-10-13
326,326,https://www.room.run/he/rooms/orphanage,,,10,2018-10-03
327,327,https://www.room.run/he/rooms/orphanage,529109427539463,,10,2018-10-01
328,328,https://www.room.run/he/rooms/orphanage,10156624150427920,,9,2018-09-24
329,329,https://www.room.run/he/rooms/orphanage,2324738190886256,,10,2018-09-23
330,330,https://www.room.run/he/rooms/orphanage,,,10,2018-09-14
331,331,https://www.room.run/he/rooms/orphanage,,,10,2018-09-14
332,332,https://www.room.run/he/rooms/orphanage,261429041333495,,10,2018-09-14
333,333,https://www.room.run/he/rooms/orphanage,10209205410652617,,10,2018-08-15
334,334,https://www.room.run/he/rooms/orphanage,1846732095634052,,10,2018-08-15
335,335,https://www.room.run/he/rooms/orphanage,10214275957926329,,5,2018-08-15
